YEAR,MO,DY,HR,WS10M
2023,7,27,0,1.5
2023,7,27,1,1.63
2023,7,27,2,1.68
2023,7,27,3,1.64
2023,7,27,4,1.57
2023,7,27,5,1.51
2023,7,27,6,1.41
2023,7,27,7,1.41
2023,7,27,8,1.26
2023,7,27,9,1.13
2023,7,27,10,1.17
2023,7,27,11,1.59
2023,7,27,12,2.92
2023,7,27,13,3.84
2023,7,27,14,4.33
2023,7,27,15,4.46
2023,7,27,16,4.61
2023,7,27,17,4.67
2023,7,27,18,4.56
2023,7,27,19,4.3
2023,7,27,20,3.89
2023,7,27,21,3.39
2023,7,27,22,2.38
2023,7,27,23,1.77
2023,7,28,0,1.98
2023,7,28,1,2.03
2023,7,28,2,2.14
2023,7,28,3,2.38
2023,7,28,4,2.17
2023,7,28,5,1.84
2023,7,28,6,1.62
2023,7,28,7,1.7
2023,7,28,8,1.74
2023,7,28,9,1.49
2023,7,28,10,1.33
2023,7,28,11,1.8
2023,7,28,12,2.97
2023,7,28,13,3.81
2023,7,28,14,4.48
2023,7,28,15,5.08
2023,7,28,16,5.5
2023,7,28,17,5.66
2023,7,28,18,5.59
2023,7,28,19,5.34
2023,7,28,20,4.97
2023,7,28,21,4.29
2023,7,28,22,3.23
2023,7,28,23,2.71
2023,7,29,0,2.58
2023,7,29,1,2.17
2023,7,29,2,1.93
2023,7,29,3,1.74
2023,7,29,4,1.61
2023,7,29,5,1.57
2023,7,29,6,1.61
2023,7,29,7,1.73
2023,7,29,8,1.82
2023,7,29,9,1.95
2023,7,29,10,2.33
2023,7,29,11,2.74
2023,7,29,12,3.25
2023,7,29,13,3.9
2023,7,29,14,4.51
2023,7,29,15,4.99
2023,7,29,16,5.17
2023,7,29,17,5.09
2023,7,29,18,5.09
2023,7,29,19,5.2
2023,7,29,20,5.16
2023,7,29,21,4.71
2023,7,29,22,3.53
2023,7,29,23,2.17
2023,7,30,0,2.05
2023,7,30,1,1.91
2023,7,30,2,1.72
2023,7,30,3,1.88
2023,7,30,4,2.0
2023,7,30,5,2.08
2023,7,30,6,2.2
2023,7,30,7,2.42
2023,7,30,8,2.6
2023,7,30,9,2.48
2023,7,30,10,2.39
2023,7,30,11,2.57
2023,7,30,12,2.99
2023,7,30,13,3.49
2023,7,30,14,4.13
2023,7,30,15,4.63
2023,7,30,16,4.8
2023,7,30,17,4.65
2023,7,30,18,4.33
2023,7,30,19,3.96
2023,7,30,20,3.57
2023,7,30,21,3.11
2023,7,30,22,2.21
2023,7,30,23,1.29
2023,7,31,0,0.96
2023,7,31,1,0.94
2023,7,31,2,1.15
2023,7,31,3,1.34
2023,7,31,4,1.53
2023,7,31,5,1.66
2023,7,31,6,1.79
2023,7,31,7,1.89
2023,7,31,8,1.99
2023,7,31,9,2.11
2023,7,31,10,2.2
2023,7,31,11,2.55
2023,7,31,12,3.52
2023,7,31,13,4.26
2023,7,31,14,5.03
2023,7,31,15,5.65
2023,7,31,16,5.97
2023,7,31,17,5.92
2023,7,31,18,5.72
2023,7,31,19,5.5
2023,7,31,20,5.3
2023,7,31,21,4.82
2023,7,31,22,3.74
2023,7,31,23,2.57
2023,8,1,0,2.58
2023,8,1,1,2.38
2023,8,1,2,2.36
2023,8,1,3,2.34
2023,8,1,4,2.35
2023,8,1,5,2.48
2023,8,1,6,2.58
2023,8,1,7,2.67
2023,8,1,8,2.79
2023,8,1,9,2.7
2023,8,1,10,2.4
2023,8,1,11,2.34
2023,8,1,12,3.13
2023,8,1,13,3.99
2023,8,1,14,4.83
2023,8,1,15,5.42
2023,8,1,16,5.64
2023,8,1,17,5.71
2023,8,1,18,5.62
2023,8,1,19,5.37
2023,8,1,20,4.99
2023,8,1,21,4.44
2023,8,1,22,3.24
2023,8,1,23,1.78
